sample_id,image_path,shrinkage,thread_defect,incomplete_molding,burr,contamination,split
thread_defect_ng_camera_3_246,images/thread_defect_ng/thread_defect_ng_camera_3_246.png,0,1,0,0,0,train
thread_defect_ng_camera_3_247,images/thread_defect_ng/thread_defect_ng_camera_3_247.png,0,1,0,0,0,train
thread_defect_ng_camera_3_248,images/thread_defect_ng/thread_defect_ng_camera_3_248.png,0,1,0,0,0,test
thread_defect_ng_camera_3_249,images/thread_defect_ng/thread_defect_ng_camera_3_249.png,0,1,0,0,0,train
thread_defect_ng_camera_3_25,images/thread_defect_ng/thread_defect_ng_camera_3_25.png,0,1,0,0,0,val
thread_defect_ng_camera_3_250,images/thread_defect_ng/thread_defect_ng_camera_3_250.png,0,1,0,0,0,train
thread_defect_ng_camera_3_251,images/thread_defect_ng/thread_defect_ng_camera_3_251.png,0,1,0,0,0,train
thread_defect_ng_camera_3_252,images/thread_defect_ng/thread_defect_ng_camera_3_252.png,0,1,0,0,0,train
thread_defect_ng_camera_3_253,images/thread_defect_ng/thread_defect_ng_camera_3_253.png,0,1,0,0,0,train
thread_defect_ng_camera_3_254,images/thread_defect_ng/thread_defect_ng_camera_3_254.png,0,1,0,0,0,train
thread_defect_ng_camera_3_255,images/thread_defect_ng/thread_defect_ng_camera_3_255.png,0,1,0,0,0,val
thread_defect_ng_camera_3_256,images/thread_defect_ng/thread_defect_ng_camera_3_256.png,0,1,0,0,0,train
thread_defect_ng_camera_3_257,images/thread_defect_ng/thread_defect_ng_camera_3_257.png,0,1,0,0,0,train
thread_defect_ng_camera_3_258,images/thread_defect_ng/thread_defect_ng_camera_3_258.png,0,1,0,0,0,train
thread_defect_ng_camera_3_259,images/thread_defect_ng/thread_defect_ng_camera_3_259.png,0,1,0,0,0,train
thread_defect_ng_camera_3_26,images/thread_defect_ng/thread_defect_ng_camera_3_26.png,0,1,0,0,0,train
thread_defect_ng_camera_3_260,images/thread_defect_ng/thread_defect_ng_camera_3_260.png,0,1,0,0,0,train
thread_defect_ng_camera_3_261,images/thread_defect_ng/thread_defect_ng_camera_3_261.png,0,1,0,0,0,train
thread_defect_ng_camera_3_262,images/thread_defect_ng/thread_defect_ng_camera_3_262.png,0,1,0,0,0,test
thread_defect_ng_camera_3_263,images/thread_defect_ng/thread_defect_ng_camera_3_263.png,0,1,0,0,0,val
thread_defect_ng_camera_3_264,images/thread_defect_ng/thread_defect_ng_camera_3_264.png,0,1,0,0,0,train
thread_defect_ng_camera_3_265,images/thread_defect_ng/thread_defect_ng_camera_3_265.png,0,1,0,0,0,train
thread_defect_ng_camera_3_266,images/thread_defect_ng/thread_defect_ng_camera_3_266.png,0,1,0,0,0,train
thread_defect_ng_camera_3_267,images/thread_defect_ng/thread_defect_ng_camera_3_267.png,0,1,0,0,0,train
thread_defect_ng_camera_3_268,images/thread_defect_ng/thread_defect_ng_camera_3_268.png,0,1,0,0,0,train
thread_defect_ng_camera_3_269,images/thread_defect_ng/thread_defect_ng_camera_3_269.png,0,1,0,0,0,val
thread_defect_ng_camera_3_27,images/thread_defect_ng/thread_defect_ng_camera_3_27.png,0,1,0,0,0,train
thread_defect_ng_camera_3_270,images/thread_defect_ng/thread_defect_ng_camera_3_270.png,0,1,0,0,0,train
thread_defect_ng_camera_3_271,images/thread_defect_ng/thread_defect_ng_camera_3_271.png,0,1,0,0,0,train
thread_defect_ng_camera_3_272,images/thread_defect_ng/thread_defect_ng_camera_3_272.png,0,1,0,0,0,val
thread_defect_ng_camera_3_273,images/thread_defect_ng/thread_defect_ng_camera_3_273.png,0,1,0,0,0,train
thread_defect_ng_camera_3_274,images/thread_defect_ng/thread_defect_ng_camera_3_274.png,0,1,0,0,0,train
thread_defect_ng_camera_3_275,images/thread_defect_ng/thread_defect_ng_camera_3_275.png,0,1,0,0,0,train
thread_defect_ng_camera_3_276,images/thread_defect_ng/thread_defect_ng_camera_3_276.png,0,1,0,0,0,test
thread_defect_ng_camera_3_277,images/thread_defect_ng/thread_defect_ng_camera_3_277.png,0,1,0,0,0,train
thread_defect_ng_camera_3_278,images/thread_defect_ng/thread_defect_ng_camera_3_278.png,0,1,0,0,0,train
thread_defect_ng_camera_3_279,images/thread_defect_ng/thread_defect_ng_camera_3_279.png,0,1,0,0,0,val
thread_defect_ng_camera_3_28,images/thread_defect_ng/thread_defect_ng_camera_3_28.png,0,1,0,0,0,train
thread_defect_ng_camera_3_280,images/thread_defect_ng/thread_defect_ng_camera_3_280.png,0,1,0,0,0,train
thread_defect_ng_camera_3_281,images/thread_defect_ng/thread_defect_ng_camera_3_281.png,0,1,0,0,0,train
thread_defect_ng_camera_3_282,images/thread_defect_ng/thread_defect_ng_camera_3_282.png,0,1,0,0,0,val
thread_defect_ng_camera_3_283,images/thread_defect_ng/thread_defect_ng_camera_3_283.png,0,1,0,0,0,train
thread_defect_ng_camera_3_284,images/thread_defect_ng/thread_defect_ng_camera_3_284.png,0,1,0,0,0,train
thread_defect_ng_camera_3_285,images/thread_defect_ng/thread_defect_ng_camera_3_285.png,0,1,0,0,0,train
thread_defect_ng_camera_3_286,images/thread_defect_ng/thread_defect_ng_camera_3_286.png,0,1,0,0,0,val
thread_defect_ng_camera_3_287,images/thread_defect_ng/thread_defect_ng_camera_3_287.png,0,1,0,0,0,test
thread_defect_ng_camera_3_288,images/thread_defect_ng/thread_defect_ng_camera_3_288.png,0,1,0,0,0,train
thread_defect_ng_camera_3_289,images/thread_defect_ng/thread_defect_ng_camera_3_289.png,0,1,0,0,0,train
thread_defect_ng_camera_3_29,images/thread_defect_ng/thread_defect_ng_camera_3_29.png,0,1,0,0,0,train
thread_defect_ng_camera_3_290,images/thread_defect_ng/thread_defect_ng_camera_3_290.png,0,1,0,0,0,train
thread_defect_ng_camera_3_291,images/thread_defect_ng/thread_defect_ng_camera_3_291.png,0,1,0,0,0,train
thread_defect_ng_camera_3_292,images/thread_defect_ng/thread_defect_ng_camera_3_292.png,0,1,0,0,0,train
thread_defect_ng_camera_3_293,images/thread_defect_ng/thread_defect_ng_camera_3_293.png,0,1,0,0,0,train
thread_defect_ng_camera_3_294,images/thread_defect_ng/thread_defect_ng_camera_3_294.png,0,1,0,0,0,train
thread_defect_ng_camera_3_295,images/thread_defect_ng/thread_defect_ng_camera_3_295.png,0,1,0,0,0,val
thread_defect_ng_camera_3_296,images/thread_defect_ng/thread_defect_ng_camera_3_296.png,0,1,0,0,0,train
thread_defect_ng_camera_3_297,images/thread_defect_ng/thread_defect_ng_camera_3_297.png,0,1,0,0,0,val
thread_defect_ng_camera_3_298,images/thread_defect_ng/thread_defect_ng_camera_3_298.png,0,1,0,0,0,train
thread_defect_ng_camera_3_299,images/thread_defect_ng/thread_defect_ng_camera_3_299.png,0,1,0,0,0,val
thread_defect_ng_camera_3_3,images/thread_defect_ng/thread_defect_ng_camera_3_3.png,0,1,0,0,0,val
thread_defect_ng_camera_3_30,images/thread_defect_ng/thread_defect_ng_camera_3_30.png,0,1,0,0,0,train
thread_defect_ng_camera_3_300,images/thread_defect_ng/thread_defect_ng_camera_3_300.png,0,1,0,0,0,test
thread_defect_ng_camera_3_301,images/thread_defect_ng/thread_defect_ng_camera_3_301.png,0,1,0,0,0,val
thread_defect_ng_camera_3_302,images/thread_defect_ng/thread_defect_ng_camera_3_302.png,0,1,0,0,0,train
thread_defect_ng_camera_3_303,images/thread_defect_ng/thread_defect_ng_camera_3_303.png,0,1,0,0,0,train
thread_defect_ng_camera_3_304,images/thread_defect_ng/thread_defect_ng_camera_3_304.png,0,1,0,0,0,train
thread_defect_ng_camera_3_305,images/thread_defect_ng/thread_defect_ng_camera_3_305.png,0,1,0,0,0,train
thread_defect_ng_camera_3_306,images/thread_defect_ng/thread_defect_ng_camera_3_306.png,0,1,0,0,0,test
thread_defect_ng_camera_3_307,images/thread_defect_ng/thread_defect_ng_camera_3_307.png,0,1,0,0,0,train
thread_defect_ng_camera_3_308,images/thread_defect_ng/thread_defect_ng_camera_3_308.png,0,1,0,0,0,train
thread_defect_ng_camera_3_309,images/thread_defect_ng/thread_defect_ng_camera_3_309.png,0,1,0,0,0,train
thread_defect_ng_camera_3_31,images/thread_defect_ng/thread_defect_ng_camera_3_31.png,0,1,0,0,0,train
thread_defect_ng_camera_3_310,images/thread_defect_ng/thread_defect_ng_camera_3_310.png,0,1,0,0,0,test
thread_defect_ng_camera_3_311,images/thread_defect_ng/thread_defect_ng_camera_3_311.png,0,1,0,0,0,train
thread_defect_ng_camera_3_312,images/thread_defect_ng/thread_defect_ng_camera_3_312.png,0,1,0,0,0,train
thread_defect_ng_camera_3_313,images/thread_defect_ng/thread_defect_ng_camera_3_313.png,0,1,0,0,0,train
thread_defect_ng_camera_3_314,images/thread_defect_ng/thread_defect_ng_camera_3_314.png,0,1,0,0,0,test
thread_defect_ng_camera_3_315,images/thread_defect_ng/thread_defect_ng_camera_3_315.png,0,1,0,0,0,train
thread_defect_ng_camera_3_316,images/thread_defect_ng/thread_defect_ng_camera_3_316.png,0,1,0,0,0,train
thread_defect_ng_camera_3_317,images/thread_defect_ng/thread_defect_ng_camera_3_317.png,0,1,0,0,0,test
thread_defect_ng_camera_3_318,images/thread_defect_ng/thread_defect_ng_camera_3_318.png,0,1,0,0,0,val
thread_defect_ng_camera_3_319,images/thread_defect_ng/thread_defect_ng_camera_3_319.png,0,1,0,0,0,train
thread_defect_ng_camera_3_32,images/thread_defect_ng/thread_defect_ng_camera_3_32.png,0,1,0,0,0,train
thread_defect_ng_camera_3_320,images/thread_defect_ng/thread_defect_ng_camera_3_320.png,0,1,0,0,0,train
thread_defect_ng_camera_3_321,images/thread_defect_ng/thread_defect_ng_camera_3_321.png,0,1,0,0,0,train
thread_defect_ng_camera_3_322,images/thread_defect_ng/thread_defect_ng_camera_3_322.png,0,1,0,0,0,test
thread_defect_ng_camera_3_323,images/thread_defect_ng/thread_defect_ng_camera_3_323.png,0,1,0,0,0,train
thread_defect_ng_camera_3_324,images/thread_defect_ng/thread_defect_ng_camera_3_324.png,0,1,0,0,0,train
thread_defect_ng_camera_3_325,images/thread_defect_ng/thread_defect_ng_camera_3_325.png,0,1,0,0,0,train
thread_defect_ng_camera_3_326,images/thread_defect_ng/thread_defect_ng_camera_3_326.png,0,1,0,0,0,train
thread_defect_ng_camera_3_327,images/thread_defect_ng/thread_defect_ng_camera_3_327.png,0,1,0,0,0,train
thread_defect_ng_camera_3_328,images/thread_defect_ng/thread_defect_ng_camera_3_328.png,0,1,0,0,0,train
thread_defect_ng_camera_3_329,images/thread_defect_ng/thread_defect_ng_camera_3_329.png,0,1,0,0,0,train
thread_defect_ng_camera_3_33,images/thread_defect_ng/thread_defect_ng_camera_3_33.png,0,1,0,0,0,val
thread_defect_ng_camera_3_330,images/thread_defect_ng/thread_defect_ng_camera_3_330.png,0,1,0,0,0,val
thread_defect_ng_camera_3_331,images/thread_defect_ng/thread_defect_ng_camera_3_331.png,0,1,0,0,0,train
thread_defect_ng_camera_3_332,images/thread_defect_ng/thread_defect_ng_camera_3_332.png,0,1,0,0,0,train
thread_defect_ng_camera_3_333,images/thread_defect_ng/thread_defect_ng_camera_3_333.png,0,1,0,0,0,train
thread_defect_ng_camera_3_334,images/thread_defect_ng/thread_defect_ng_camera_3_334.png,0,1,0,0,0,test
thread_defect_ng_camera_3_335,images/thread_defect_ng/thread_defect_ng_camera_3_335.png,0,1,0,0,0,test
thread_defect_ng_camera_3_336,images/thread_defect_ng/thread_defect_ng_camera_3_336.png,0,1,0,0,0,train
thread_defect_ng_camera_3_337,images/thread_defect_ng/thread_defect_ng_camera_3_337.png,0,1,0,0,0,train
thread_defect_ng_camera_3_338,images/thread_defect_ng/thread_defect_ng_camera_3_338.png,0,1,0,0,0,train
thread_defect_ng_camera_3_339,images/thread_defect_ng/thread_defect_ng_camera_3_339.png,0,1,0,0,0,train
thread_defect_ng_camera_3_34,images/thread_defect_ng/thread_defect_ng_camera_3_34.png,0,1,0,0,0,train
thread_defect_ng_camera_3_340,images/thread_defect_ng/thread_defect_ng_camera_3_340.png,0,1,0,0,0,test
thread_defect_ng_camera_3_341,images/thread_defect_ng/thread_defect_ng_camera_3_341.png,0,1,0,0,0,test
thread_defect_ng_camera_3_342,images/thread_defect_ng/thread_defect_ng_camera_3_342.png,0,1,0,0,0,val
thread_defect_ng_camera_3_343,images/thread_defect_ng/thread_defect_ng_camera_3_343.png,0,1,0,0,0,val
thread_defect_ng_camera_3_344,images/thread_defect_ng/thread_defect_ng_camera_3_344.png,0,1,0,0,0,val
thread_defect_ng_camera_3_345,images/thread_defect_ng/thread_defect_ng_camera_3_345.png,0,1,0,0,0,train
thread_defect_ng_camera_3_346,images/thread_defect_ng/thread_defect_ng_camera_3_346.png,0,1,0,0,0,train
thread_defect_ng_camera_3_347,images/thread_defect_ng/thread_defect_ng_camera_3_347.png,0,1,0,0,0,val
thread_defect_ng_camera_3_348,images/thread_defect_ng/thread_defect_ng_camera_3_348.png,0,1,0,0,0,train
thread_defect_ng_camera_3_349,images/thread_defect_ng/thread_defect_ng_camera_3_349.png,0,1,0,0,0,val
thread_defect_ng_camera_3_35,images/thread_defect_ng/thread_defect_ng_camera_3_35.png,0,1,0,0,0,train
thread_defect_ng_camera_3_350,images/thread_defect_ng/thread_defect_ng_camera_3_350.png,0,1,0,0,0,val
thread_defect_ng_camera_3_351,images/thread_defect_ng/thread_defect_ng_camera_3_351.png,0,1,0,0,0,val
thread_defect_ng_camera_3_352,images/thread_defect_ng/thread_defect_ng_camera_3_352.png,0,1,0,0,0,train
thread_defect_ng_camera_3_353,images/thread_defect_ng/thread_defect_ng_camera_3_353.png,0,1,0,0,0,test
thread_defect_ng_camera_3_354,images/thread_defect_ng/thread_defect_ng_camera_3_354.png,0,1,0,0,0,train
thread_defect_ng_camera_3_355,images/thread_defect_ng/thread_defect_ng_camera_3_355.png,0,1,0,0,0,val
thread_defect_ng_camera_3_356,images/thread_defect_ng/thread_defect_ng_camera_3_356.png,0,1,0,0,0,train
thread_defect_ng_camera_3_357,images/thread_defect_ng/thread_defect_ng_camera_3_357.png,0,1,0,0,0,train
thread_defect_ng_camera_3_358,images/thread_defect_ng/thread_defect_ng_camera_3_358.png,0,1,0,0,0,train
thread_defect_ng_camera_3_359,images/thread_defect_ng/thread_defect_ng_camera_3_359.png,0,1,0,0,0,val
thread_defect_ng_camera_3_36,images/thread_defect_ng/thread_defect_ng_camera_3_36.png,0,1,0,0,0,train
thread_defect_ng_camera_3_37,images/thread_defect_ng/thread_defect_ng_camera_3_37.png,0,1,0,0,0,train
thread_defect_ng_camera_3_38,images/thread_defect_ng/thread_defect_ng_camera_3_38.png,0,1,0,0,0,train
thread_defect_ng_camera_3_39,images/thread_defect_ng/thread_defect_ng_camera_3_39.png,0,1,0,0,0,test
thread_defect_ng_camera_3_4,images/thread_defect_ng/thread_defect_ng_camera_3_4.png,0,1,0,0,0,val
thread_defect_ng_camera_3_40,images/thread_defect_ng/thread_defect_ng_camera_3_40.png,0,1,0,0,0,train
thread_defect_ng_camera_3_41,images/thread_defect_ng/thread_defect_ng_camera_3_41.png,0,1,0,0,0,train
thread_defect_ng_camera_3_42,images/thread_defect_ng/thread_defect_ng_camera_3_42.png,0,1,0,0,0,val
thread_defect_ng_camera_3_43,images/thread_defect_ng/thread_defect_ng_camera_3_43.png,0,1,0,0,0,train
thread_defect_ng_camera_3_44,images/thread_defect_ng/thread_defect_ng_camera_3_44.png,0,1,0,0,0,val
thread_defect_ng_camera_3_45,images/thread_defect_ng/thread_defect_ng_camera_3_45.png,0,1,0,0,0,val
thread_defect_ng_camera_3_46,images/thread_defect_ng/thread_defect_ng_camera_3_46.png,0,1,0,0,0,train
thread_defect_ng_camera_3_47,images/thread_defect_ng/thread_defect_ng_camera_3_47.png,0,1,0,0,0,test
thread_defect_ng_camera_3_48,images/thread_defect_ng/thread_defect_ng_camera_3_48.png,0,1,0,0,0,val
thread_defect_ng_camera_3_49,images/thread_defect_ng/thread_defect_ng_camera_3_49.png,0,1,0,0,0,train
thread_defect_ng_camera_3_5,images/thread_defect_ng/thread_defect_ng_camera_3_5.png,0,1,0,0,0,val
thread_defect_ng_camera_3_50,images/thread_defect_ng/thread_defect_ng_camera_3_50.png,0,1,0,0,0,val
thread_defect_ng_camera_3_51,images/thread_defect_ng/thread_defect_ng_camera_3_51.png,0,1,0,0,0,train
thread_defect_ng_camera_3_52,images/thread_defect_ng/thread_defect_ng_camera_3_52.png,0,1,0,0,0,test
thread_defect_ng_camera_3_53,images/thread_defect_ng/thread_defect_ng_camera_3_53.png,0,1,0,0,0,train
thread_defect_ng_camera_3_54,images/thread_defect_ng/thread_defect_ng_camera_3_54.png,0,1,0,0,0,train
thread_defect_ng_camera_3_55,images/thread_defect_ng/thread_defect_ng_camera_3_55.png,0,1,0,0,0,train
thread_defect_ng_camera_3_56,images/thread_defect_ng/thread_defect_ng_camera_3_56.png,0,1,0,0,0,train
thread_defect_ng_camera_3_57,images/thread_defect_ng/thread_defect_ng_camera_3_57.png,0,1,0,0,0,train
thread_defect_ng_camera_3_58,images/thread_defect_ng/thread_defect_ng_camera_3_58.png,0,1,0,0,0,train
thread_defect_ng_camera_3_59,images/thread_defect_ng/thread_defect_ng_camera_3_59.png,0,1,0,0,0,train
thread_defect_ng_camera_3_6,images/thread_defect_ng/thread_defect_ng_camera_3_6.png,0,1,0,0,0,train
thread_defect_ng_camera_3_60,images/thread_defect_ng/thread_defect_ng_camera_3_60.png,0,1,0,0,0,train
thread_defect_ng_camera_3_61,images/thread_defect_ng/thread_defect_ng_camera_3_61.png,0,1,0,0,0,val
thread_defect_ng_camera_3_62,images/thread_defect_ng/thread_defect_ng_camera_3_62.png,0,1,0,0,0,train
thread_defect_ng_camera_3_63,images/thread_defect_ng/thread_defect_ng_camera_3_63.png,0,1,0,0,0,val
thread_defect_ng_camera_3_64,images/thread_defect_ng/thread_defect_ng_camera_3_64.png,0,1,0,0,0,train
thread_defect_ng_camera_3_65,images/thread_defect_ng/thread_defect_ng_camera_3_65.png,0,1,0,0,0,test
thread_defect_ng_camera_3_66,images/thread_defect_ng/thread_defect_ng_camera_3_66.png,0,1,0,0,0,train
thread_defect_ng_camera_3_67,images/thread_defect_ng/thread_defect_ng_camera_3_67.png,0,1,0,0,0,train
thread_defect_ng_camera_3_68,images/thread_defect_ng/thread_defect_ng_camera_3_68.png,0,1,0,0,0,train
thread_defect_ng_camera_3_69,images/thread_defect_ng/thread_defect_ng_camera_3_69.png,0,1,0,0,0,train
thread_defect_ng_camera_3_7,images/thread_defect_ng/thread_defect_ng_camera_3_7.png,0,1,0,0,0,train
thread_defect_ng_camera_3_70,images/thread_defect_ng/thread_defect_ng_camera_3_70.png,0,1,0,0,0,val
thread_defect_ng_camera_3_71,images/thread_defect_ng/thread_defect_ng_camera_3_71.png,0,1,0,0,0,train
thread_defect_ng_camera_3_72,images/thread_defect_ng/thread_defect_ng_camera_3_72.png,0,1,0,0,0,val
thread_defect_ng_camera_3_73,images/thread_defect_ng/thread_defect_ng_camera_3_73.png,0,1,0,0,0,train
thread_defect_ng_camera_3_74,images/thread_defect_ng/thread_defect_ng_camera_3_74.png,0,1,0,0,0,train
thread_defect_ng_camera_3_75,images/thread_defect_ng/thread_defect_ng_camera_3_75.png,0,1,0,0,0,test
thread_defect_ng_camera_3_76,images/thread_defect_ng/thread_defect_ng_camera_3_76.png,0,1,0,0,0,val
thread_defect_ng_camera_3_77,images/thread_defect_ng/thread_defect_ng_camera_3_77.png,0,1,0,0,0,train
thread_defect_ng_camera_3_78,images/thread_defect_ng/thread_defect_ng_camera_3_78.png,0,1,0,0,0,train
thread_defect_ng_camera_3_79,images/thread_defect_ng/thread_defect_ng_camera_3_79.png,0,1,0,0,0,train
thread_defect_ng_camera_3_8,images/thread_defect_ng/thread_defect_ng_camera_3_8.png,0,1,0,0,0,train
thread_defect_ng_camera_3_80,images/thread_defect_ng/thread_defect_ng_camera_3_80.png,0,1,0,0,0,val
thread_defect_ng_camera_3_81,images/thread_defect_ng/thread_defect_ng_camera_3_81.png,0,1,0,0,0,train
thread_defect_ng_camera_3_82,images/thread_defect_ng/thread_defect_ng_camera_3_82.png,0,1,0,0,0,train
thread_defect_ng_camera_3_83,images/thread_defect_ng/thread_defect_ng_camera_3_83.png,0,1,0,0,0,train
thread_defect_ng_camera_3_84,images/thread_defect_ng/thread_defect_ng_camera_3_84.png,0,1,0,0,0,train
thread_defect_ng_camera_3_85,images/thread_defect_ng/thread_defect_ng_camera_3_85.png,0,1,0,0,0,train
thread_defect_ng_camera_3_86,images/thread_defect_ng/thread_defect_ng_camera_3_86.png,0,1,0,0,0,train
thread_defect_ng_camera_3_87,images/thread_defect_ng/thread_defect_ng_camera_3_87.png,0,1,0,0,0,train
thread_defect_ng_camera_3_88,images/thread_defect_ng/thread_defect_ng_camera_3_88.png,0,1,0,0,0,train
thread_defect_ng_camera_3_89,images/thread_defect_ng/thread_defect_ng_camera_3_89.png,0,1,0,0,0,train
thread_defect_ng_camera_3_9,images/thread_defect_ng/thread_defect_ng_camera_3_9.png,0,1,0,0,0,train
thread_defect_ng_camera_3_90,images/thread_defect_ng/thread_defect_ng_camera_3_90.png,0,1,0,0,0,val
thread_defect_ng_camera_3_91,images/thread_defect_ng/thread_defect_ng_camera_3_91.png,0,1,0,0,0,train
thread_defect_ng_camera_3_92,images/thread_defect_ng/thread_defect_ng_camera_3_92.png,0,1,0,0,0,train
thread_defect_ng_camera_3_93,images/thread_defect_ng/thread_defect_ng_camera_3_93.png,0,1,0,0,0,train
thread_defect_ng_camera_3_94,images/thread_defect_ng/thread_defect_ng_camera_3_94.png,0,1,0,0,0,val
thread_defect_ng_camera_3_95,images/thread_defect_ng/thread_defect_ng_camera_3_95.png,0,1,0,0,0,train
thread_defect_ng_camera_3_96,images/thread_defect_ng/thread_defect_ng_camera_3_96.png,0,1,0,0,0,val
thread_defect_ng_camera_3_97,images/thread_defect_ng/thread_defect_ng_camera_3_97.png,0,1,0,0,0,test
thread_defect_ng_camera_3_98,images/thread_defect_ng/thread_defect_ng_camera_3_98.png,0,1,0,0,0,train
thread_defect_ng_camera_3_99,images/thread_defect_ng/thread_defect_ng_camera_3_99.png,0,1,0,0,0,train
thread_defect_ng_camera_4_1,images/thread_defect_ng/thread_defect_ng_camera_4_1.png,0,1,0,0,0,train
thread_defect_ng_camera_4_10,images/thread_defect_ng/thread_defect_ng_camera_4_10.png,0,1,0,0,0,train
thread_defect_ng_camera_4_100,images/thread_defect_ng/thread_defect_ng_camera_4_100.png,0,1,0,0,0,train
thread_defect_ng_camera_4_101,images/thread_defect_ng/thread_defect_ng_camera_4_101.png,0,1,0,0,0,train
thread_defect_ng_camera_4_102,images/thread_defect_ng/thread_defect_ng_camera_4_102.png,0,1,0,0,0,train
thread_defect_ng_camera_4_103,images/thread_defect_ng/thread_defect_ng_camera_4_103.png,0,1,0,0,0,train
thread_defect_ng_camera_4_104,images/thread_defect_ng/thread_defect_ng_camera_4_104.png,0,1,0,0,0,train
thread_defect_ng_camera_4_105,images/thread_defect_ng/thread_defect_ng_camera_4_105.png,0,1,0,0,0,train
thread_defect_ng_camera_4_106,images/thread_defect_ng/thread_defect_ng_camera_4_106.png,0,1,0,0,0,train
thread_defect_ng_camera_4_107,images/thread_defect_ng/thread_defect_ng_camera_4_107.png,0,1,0,0,0,val
thread_defect_ng_camera_4_108,images/thread_defect_ng/thread_defect_ng_camera_4_108.png,0,1,0,0,0,train
thread_defect_ng_camera_4_109,images/thread_defect_ng/thread_defect_ng_camera_4_109.png,0,1,0,0,0,train
thread_defect_ng_camera_4_11,images/thread_defect_ng/thread_defect_ng_camera_4_11.png,0,1,0,0,0,train
thread_defect_ng_camera_4_110,images/thread_defect_ng/thread_defect_ng_camera_4_110.png,0,1,0,0,0,train
thread_defect_ng_camera_4_111,images/thread_defect_ng/thread_defect_ng_camera_4_111.png,0,1,0,0,0,test
thread_defect_ng_camera_4_112,images/thread_defect_ng/thread_defect_ng_camera_4_112.png,0,1,0,0,0,train
thread_defect_ng_camera_4_113,images/thread_defect_ng/thread_defect_ng_camera_4_113.png,0,1,0,0,0,train
thread_defect_ng_camera_4_114,images/thread_defect_ng/thread_defect_ng_camera_4_114.png,0,1,0,0,0,val
thread_defect_ng_camera_4_115,images/thread_defect_ng/thread_defect_ng_camera_4_115.png,0,1,0,0,0,train
thread_defect_ng_camera_4_116,images/thread_defect_ng/thread_defect_ng_camera_4_116.png,0,1,0,0,0,test
thread_defect_ng_camera_4_117,images/thread_defect_ng/thread_defect_ng_camera_4_117.png,0,1,0,0,0,train
thread_defect_ng_camera_4_118,images/thread_defect_ng/thread_defect_ng_camera_4_118.png,0,1,0,0,0,train
thread_defect_ng_camera_4_119,images/thread_defect_ng/thread_defect_ng_camera_4_119.png,0,1,0,0,0,train
thread_defect_ng_camera_4_12,images/thread_defect_ng/thread_defect_ng_camera_4_12.png,0,1,0,0,0,test
thread_defect_ng_camera_4_120,images/thread_defect_ng/thread_defect_ng_camera_4_120.png,0,1,0,0,0,train
thread_defect_ng_camera_4_121,images/thread_defect_ng/thread_defect_ng_camera_4_121.png,0,1,0,0,0,train
thread_defect_ng_camera_4_122,images/thread_defect_ng/thread_defect_ng_camera_4_122.png,0,1,0,0,0,val
thread_defect_ng_camera_4_123,images/thread_defect_ng/thread_defect_ng_camera_4_123.png,0,1,0,0,0,test
thread_defect_ng_camera_4_124,images/thread_defect_ng/thread_defect_ng_camera_4_124.png,0,1,0,0,0,val
thread_defect_ng_camera_4_125,images/thread_defect_ng/thread_defect_ng_camera_4_125.png,0,1,0,0,0,train
thread_defect_ng_camera_4_126,images/thread_defect_ng/thread_defect_ng_camera_4_126.png,0,1,0,0,0,train
thread_defect_ng_camera_4_127,images/thread_defect_ng/thread_defect_ng_camera_4_127.png,0,1,0,0,0,train
thread_defect_ng_camera_4_128,images/thread_defect_ng/thread_defect_ng_camera_4_128.png,0,1,0,0,0,train
thread_defect_ng_camera_4_129,images/thread_defect_ng/thread_defect_ng_camera_4_129.png,0,1,0,0,0,test
thread_defect_ng_camera_4_13,images/thread_defect_ng/thread_defect_ng_camera_4_13.png,0,1,0,0,0,train
thread_defect_ng_camera_4_130,images/thread_defect_ng/thread_defect_ng_camera_4_130.png,0,1,0,0,0,train
thread_defect_ng_camera_4_131,images/thread_defect_ng/thread_defect_ng_camera_4_131.png,0,1,0,0,0,train
thread_defect_ng_camera_4_132,images/thread_defect_ng/thread_defect_ng_camera_4_132.png,0,1,0,0,0,val
thread_defect_ng_camera_4_133,images/thread_defect_ng/thread_defect_ng_camera_4_133.png,0,1,0,0,0,train
thread_defect_ng_camera_4_134,images/thread_defect_ng/thread_defect_ng_camera_4_134.png,0,1,0,0,0,val
thread_defect_ng_camera_4_135,images/thread_defect_ng/thread_defect_ng_camera_4_135.png,0,1,0,0,0,train
thread_defect_ng_camera_4_136,images/thread_defect_ng/thread_defect_ng_camera_4_136.png,0,1,0,0,0,train
thread_defect_ng_camera_4_137,images/thread_defect_ng/thread_defect_ng_camera_4_137.png,0,1,0,0,0,train
thread_defect_ng_camera_4_138,images/thread_defect_ng/thread_defect_ng_camera_4_138.png,0,1,0,0,0,train
thread_defect_ng_camera_4_139,images/thread_defect_ng/thread_defect_ng_camera_4_139.png,0,1,0,0,0,train
thread_defect_ng_camera_4_14,images/thread_defect_ng/thread_defect_ng_camera_4_14.png,0,1,0,0,0,train
thread_defect_ng_camera_4_140,images/thread_defect_ng/thread_defect_ng_camera_4_140.png,0,1,0,0,0,train
thread_defect_ng_camera_4_141,images/thread_defect_ng/thread_defect_ng_camera_4_141.png,0,1,0,0,0,train
